attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,time_in_role_ratio,time_with_manager_ratio,promotion_recency,role_stagnation,mobility_gap
0,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1,1703,3,0,96,4,3,Healthcare Representative,4,Married,14810,1,Y,Yes,19,2,80,1,9,2,3,8,6,0.8749998906250137,0.8749998906250137,0.14285714285714285,1,1
0,Travel_Frequently,146,Research & Development,2,4,Medical,1,1704,1,1,79,2,1,Research Scientist,4,Single,13970,0,Y,Yes,14,3,80,0,6,2,4,5,1,0.799999840000032,0.799999840000032,0.5,3,1
0,Travel_Rarely,1179,Sales,2,3,Medical,1,1706,4,1,73,3,2,Sales Executive,4,Married,6069,1,Y,Yes,17,1,80,1,10,3,3,10,8,0.8999999100000091,0.7999999200000081,0.1111111111111111,1,1
0,Travel_Rarely,581,Research & Development,9,3,Medical,1,1707,3,1,62,4,1,Research Scientist,3,Married,17616,1,Y,No,16,4,80,1,5,1,3,5,0,0.599999880000024,0.799999840000032,1.0,3,2
0,Travel_Rarely,918,Sales,6,3,Marketing,1,1708,4,1,35,3,3,Sales Executive,3,Single,15869,1,Y,No,12,2,80,0,10,3,3,10,8,0.7999999200000081,0.699999930000007,0.1111111111111111,0,2
0,Travel_Rarely,1082,Research & Development,9,4,Medical,1,1709,4,0,43,3,1,Laboratory Technician,3,Married,25412,9,Y,No,17,3,80,1,9,2,3,5,1,0.599999880000024,0.399999920000016,0.5,2,2
0,Travel_Rarely,530,Sales,2,4,Life Sciences,1,1710,3,0,51,3,2,Sales Representative,4,Single,7439,3,Y,No,15,3,80,0,17,2,2,13,6,0.5384614970414233,0.5384614970414233,0.14285714285714285,1,6
0,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,1712,3,1,74,2,3,Healthcare Representative,3,Married,3395,3,Y,No,23,4,80,1,25,3,2,23,14,0.6521738846880919,0.17391303591682453,0.06666666666666667,1,8
1,Travel_Rarely,240,Human Resources,22,1,Human Resources,1,1714,4,1,58,1,1,Human Resources,3,Married,11585,1,Y,No,11,3,80,1,1,2,3,1,0,0.0,0.0,1.0,0,1
1,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,1716,3,1,82,1,4,Sales Executive,3,Married,24164,7,Y,No,11,3,80,0,25,3,1,23,14,0.21739129489603065,0.4347825897920613,0.06666666666666667,-9,18
0,Travel_Rarely,390,Research & Development,17,4,Medical,1,1718,4,1,62,1,1,Laboratory Technician,3,Married,6217,1,Y,No,15,3,80,3,3,3,4,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1,1719,4,0,48,2,4,Research Director,2,Single,17119,1,Y,No,11,3,80,0,21,2,3,21,8,0.28571427210884415,0.28571427210884415,0.1111111111111111,-2,15
0,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1720,1,1,56,3,1,Research Scientist,3,Married,17360,6,Y,No,13,1,80,1,10,3,2,5,1,0.399999920000016,0.599999880000024,0.5,1,3
0,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,1721,2,1,69,3,1,Laboratory Technician,3,Married,18103,1,Y,No,14,4,80,1,6,2,4,5,0,0.399999920000016,0.599999880000024,1.0,2,3
0,Non-Travel,552,Human Resources,4,3,Human Resources,1,1722,3,1,60,1,2,Human Resources,2,Married,20794,6,Y,No,19,2,80,1,10,4,3,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1,1724,2,0,92,3,2,Manufacturing Director,1,Married,5041,2,Y,Yes,16,2,80,1,18,3,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,506,Research & Development,29,1,Medical,1,1725,2,1,91,3,1,Laboratory Technician,1,Divorced,3622,1,Y,No,13,2,80,3,6,2,4,6,1,0.33333327777778704,0.33333327777778704,0.5,1,4
0,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,1727,3,1,34,3,2,Healthcare Representative,2,Single,9697,6,Y,No,14,4,80,0,19,3,3,10,0,0.699999930000007,0.8999999100000091,1.0,7,3
0,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1,1728,4,1,49,3,2,Manufacturing Director,3,Married,5151,2,Y,No,16,2,80,1,17,3,3,7,0,0.9999998571428775,0.9999998571428775,1.0,7,0
0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1,1729,2,1,33,3,1,Research Scientist,4,Married,3811,1,Y,No,12,2,80,1,10,2,2,10,0,0.0,0.7999999200000081,1.0,0,10
0,Non-Travel,543,Sales,2,4,Marketing,1,1731,3,1,87,3,2,Sales Executive,2,Married,3536,7,Y,No,11,4,80,1,4,3,1,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,1277,Sales,2,3,Life Sciences,1,1732,3,1,74,3,3,Sales Executive,4,Divorced,5596,4,Y,Yes,12,2,80,1,13,5,2,10,0,0.599999940000006,0.299999970000003,1.0,6,4
1,Travel_Rarely,1456,Sales,13,5,Marketing,1,1733,2,1,96,2,2,Sales Executive,1,Divorced,8658,5,Y,Yes,13,2,80,3,16,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
1,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,1,34,1,2,Sales Executive,2,Single,12147,6,Y,No,15,2,80,0,10,2,3,0,0,0.0,0.0,1.0,0,0
0,Travel_Rarely,160,Research & Development,4,1,Medical,1,1735,3,0,51,3,1,Laboratory Technician,2,Single,12862,1,Y,No,13,3,80,0,3,3,1,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,1736,4,0,30,3,2,Manufacturing Director,4,Single,6670,2,Y,No,20,4,80,0,9,3,2,5,1,0.799999840000032,0.799999840000032,0.5,3,1
0,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4,1,77,3,2,Laboratory Technician,4,Married,8989,1,Y,Yes,15,4,80,1,9,2,3,9,5,0.8888887901234679,0.8888887901234679,0.16666666666666666,3,1
0,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,1,80,1,3,Sales Executive,3,Married,3840,3,Y,No,13,3,80,1,10,2,1,4,0,0.7499998125000469,0.49999987500003124,1.0,3,1
0,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,1,88,3,5,Manager,2,Single,4349,1,Y,No,14,2,80,0,21,3,2,21,12,0.38095236281179223,0.38095236281179223,0.07692307692307693,-4,13
0,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,0,56,1,3,Human Resources,3,Married,6595,4,Y,No,21,3,80,2,9,2,4,5,0,0.0,0.599999880000024,1.0,0,5
0,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,1745,4,0,78,2,1,Research Scientist,1,Single,26427,0,Y,No,16,4,80,0,10,2,3,9,0,0.7777776913580343,0.7777776913580343,1.0,7,2
0,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,1,1,59,3,1,Human Resources,4,Married,2097,0,Y,No,14,4,80,1,3,2,3,2,2,0.99999950000025,0.499999750000125,0.3333333333333333,0,0
1,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,1747,3,0,66,2,1,Human Resources,4,Divorced,9732,6,Y,No,11,3,80,1,6,0,2,4,1,0.49999987500003124,0.49999987500003124,0.5,1,2
0,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,1,1,51,3,2,Sales Executive,3,Married,20943,1,Y,No,19,3,80,1,6,3,3,5,0,0.399999920000016,0.399999920000016,1.0,2,3
0,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,3,0,67,3,1,Research Scientist,4,Single,6152,1,Y,No,11,3,80,0,6,5,2,6,1,0.33333327777778704,0.6666665555555741,0.5,1,4
1,Travel_Rarely,428,Sales,9,3,Marketing,1,1752,2,0,52,1,1,Sales Representative,2,Single,14630,1,Y,No,13,3,80,0,2,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,4,1,70,4,2,Healthcare Representative,3,Single,23060,8,Y,Yes,12,4,80,0,10,5,4,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,3,1,94,2,3,Sales Executive,1,Divorced,3088,2,Y,No,11,1,80,1,12,2,3,7,1,0.9999998571428775,0.9999998571428775,0.5,6,0
0,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4,1,97,4,1,Research Scientist,4,Married,5586,0,Y,Yes,14,1,80,3,6,3,3,5,1,0.0,0.399999920000016,0.5,-1,5
0,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,0,62,3,2,Sales Executive,2,Single,10697,8,Y,No,15,4,80,0,13,2,2,11,1,0.636363578512402,0.636363578512402,0.5,6,4
0,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,0,80,3,2,Sales Executive,4,Single,8191,3,Y,No,12,3,80,0,8,1,4,5,0,0.199999960000008,0.799999840000032,1.0,1,4
1,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,0,74,3,3,Sales Executive,1,Single,10092,2,Y,Yes,20,3,80,0,11,2,2,0,0,0.0,0.0,1.0,0,0
0,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,0,75,2,1,Laboratory Technician,2,Married,15963,4,Y,No,14,2,80,1,9,4,2,6,0,0.16666663888889352,0.8333331944444675,1.0,1,5
1,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,1,70,3,3,Sales Executive,3,Married,19002,2,Y,No,13,1,80,3,10,2,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,4,0,91,2,1,Research Scientist,1,Divorced,10007,1,Y,No,13,3,80,1,1,2,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,3,1,58,4,2,Healthcare Representative,3,Married,9128,3,Y,No,16,3,80,1,10,3,3,7,1,0.0,0.9999998571428775,0.5,-1,7
0,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,1,65,3,1,Research Scientist,2,Single,17674,2,Y,No,14,2,80,0,12,3,3,7,0,0.9999998571428775,0.9999998571428775,1.0,7,0
0,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,1,60,1,2,Healthcare Representative,4,Married,24539,3,Y,Yes,16,3,80,1,15,2,3,1,1,0.0,0.0,0.5,-1,1
1,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,1,38,2,1,Research Scientist,3,Married,15587,9,Y,Yes,16,4,80,1,6,4,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2,1,57,3,1,Laboratory Technician,2,Divorced,8952,8,Y,No,22,2,80,3,7,6,2,5,0,0.599999880000024,0.799999840000032,1.0,3,2
0,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,1,60,2,5,Research Director,1,Married,19805,8,Y,No,12,2,80,3,34,2,3,1,0,0.0,0.0,1.0,0,1
0,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,1,90,3,2,Research Scientist,2,Divorced,6194,5,Y,No,15,4,80,2,11,2,2,9,1,0.8888887901234679,0.7777776913580343,0.5,7,1
0,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,1,94,3,1,Laboratory Technician,1,Divorced,20520,1,Y,No,20,2,80,2,5,2,3,5,0,0.599999880000024,0.799999840000032,1.0,3,2
0,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,1,87,3,2,Sales Executive,3,Divorced,12313,1,Y,Yes,14,3,80,1,15,3,3,15,0,0.9333332711111153,0.46666663555555765,1.0,14,1
0,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,0,60,2,4,Manufacturing Director,3,Married,22308,4,Y,Yes,20,4,80,3,27,2,2,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,1,97,3,1,Human Resources,4,Single,5033,0,Y,No,13,2,80,0,10,5,3,9,1,0.7777776913580343,0.8888887901234679,0.5,6,2
0,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,0,32,1,2,Sales Executive,4,Single,25353,5,Y,No,12,1,80,0,6,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
1,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,1,31,3,1,Sales Representative,2,Single,4567,1,Y,No,13,2,80,0,1,3,3,1,1,0.0,0.0,0.5,-1,1
0,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,0,40,2,1,Laboratory Technician,3,Married,16376,1,Y,No,11,2,80,1,5,3,3,5,0,0.799999840000032,0.799999840000032,1.0,4,1
1,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,0,79,3,1,Laboratory Technician,1,Married,15999,1,Y,Yes,17,3,80,0,1,6,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,0,91,2,2,Sales Executive,4,Married,13402,1,Y,No,14,1,80,2,13,3,3,12,5,0.5833332847222263,0.5833332847222263,0.16666666666666666,2,5
0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,0,53,3,3,Manager,3,Married,22984,2,Y,No,11,4,80,0,15,2,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,1,46,2,2,Sales Executive,2,Married,8800,1,Y,No,14,1,80,2,5,2,3,5,0,0.399999920000016,0.599999880000024,1.0,2,3
0,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,1,46,3,5,Research Director,4,Divorced,14218,7,Y,Yes,17,3,80,1,24,3,3,2,2,0.499999750000125,0.99999950000025,0.3333333333333333,-1,1
0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,1,90,3,3,Healthcare Representative,1,Married,25949,7,Y,Yes,13,4,80,1,15,1,3,12,5,0.6666666111111158,0.5833332847222263,0.16666666666666666,3,4
1,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,1,99,3,1,Research Scientist,2,Divorced,11092,1,Y,Yes,12,3,80,3,6,2,2,5,2,0.599999880000024,0.599999880000024,0.3333333333333333,1,2
0,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,1,89,3,2,Human Resources,2,Divorced,12832,2,Y,No,13,3,80,0,19,4,2,10,4,0.0,0.699999930000007,0.2,-4,10
1,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,1,84,3,2,Sales Executive,4,Single,13492,1,Y,Yes,18,4,80,0,10,2,3,10,7,0.699999930000007,0.699999930000007,0.125,0,3
0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,1,90,4,1,Research Scientist,1,Married,6076,6,Y,No,19,2,80,1,14,1,3,10,7,0.7999999200000081,0.599999940000006,0.125,1,2
0,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,1,82,3,1,Research Scientist,4,Married,5531,1,Y,No,11,3,80,1,5,6,4,5,0,0.599999880000024,0.599999880000024,1.0,3,2
0,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,1,65,3,3,Research Director,3,Single,7914,7,Y,No,21,3,80,0,9,3,3,4,2,0.7499998125000469,0.49999987500003124,0.3333333333333333,1,1
0,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,1,98,2,2,Sales Executive,2,Single,25166,8,Y,No,15,3,80,0,6,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,0,99,3,1,Laboratory Technician,1,Married,25605,4,Y,No,17,4,80,1,7,5,2,4,0,0.7499998125000469,0.49999987500003124,1.0,3,1
0,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,1,95,4,2,Healthcare Representative,1,Married,5696,5,Y,No,18,3,80,2,10,2,2,0,0,0.0,0.0,1.0,0,0
0,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,1,90,3,2,Manufacturing Director,4,Divorced,24442,2,Y,No,14,3,80,1,15,6,3,7,1,0.9999998571428775,0.9999998571428775,0.5,6,0
0,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,1,100,3,1,Human Resources,2,Divorced,7129,5,Y,No,13,4,80,3,13,3,3,11,3,0.9090908264462886,0.7272726611570308,0.25,7,1
1,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,1,93,3,2,Laboratory Technician,1,Married,6208,4,Y,No,17,3,80,1,11,3,2,7,0,0.1428571224489825,0.9999998571428775,1.0,1,6
1,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,1,58,3,2,Manufacturing Director,1,Single,4992,1,Y,No,15,2,80,0,10,4,1,10,0,0.299999970000003,0.7999999200000081,1.0,3,7
0,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,1,83,3,2,Sales Executive,4,Divorced,19188,2,Y,No,18,4,80,1,7,6,3,2,2,0.499999750000125,0.99999950000025,0.3333333333333333,-1,1
0,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,1,52,3,1,Research Scientist,3,Single,24978,4,Y,No,13,3,80,0,7,2,2,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,1,85,4,2,Healthcare Representative,2,Single,15530,3,Y,No,12,1,80,0,11,3,1,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,0,81,3,3,Sales Executive,3,Divorced,26458,0,Y,Yes,13,4,80,1,23,3,4,22,13,0.6363636074380178,0.2272727169421492,0.07142857142857142,1,8
0,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,0,64,3,3,Manufacturing Director,3,Single,2739,9,Y,No,14,2,80,0,9,3,3,7,0,0.9999998571428775,0.285714244897965,1.0,7,0
1,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,0,69,3,1,Human Resources,2,Married,6889,0,Y,Yes,11,3,80,0,6,3,3,5,1,0.199999960000008,0.799999840000032,0.5,0,4
1,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,0,66,3,2,Healthcare Representative,2,Married,10842,4,Y,No,22,4,80,1,13,2,4,9,3,0.7777776913580343,0.7777776913580343,0.25,4,2
0,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,0,52,3,2,Healthcare Representative,4,Divorced,9060,4,Y,No,17,4,80,1,12,3,3,5,0,0.599999880000024,0.599999880000024,1.0,3,2
0,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,1,92,4,2,Sales Executive,3,Married,22128,1,Y,No,21,3,80,2,10,5,3,10,4,0.7999999200000081,0.7999999200000081,0.2,4,2
0,Non-Travel,350,Sales,2,3,Medical,1,1824,2,1,52,3,4,Manager,2,Divorced,22577,4,Y,No,22,4,80,1,37,0,2,16,14,0.5624999648437522,0.8749999453125034,0.06666666666666667,-5,7
0,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,1,91,1,1,Laboratory Technician,3,Married,9696,0,Y,No,16,2,80,1,6,2,4,5,0,0.799999840000032,0.599999880000024,1.0,4,1
0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,0,92,2,3,Manufacturing Director,2,Divorced,19271,8,Y,Yes,12,3,80,1,28,4,3,22,14,0.49999997727272827,0.4545454338842984,0.06666666666666667,-3,11
0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,0,47,3,2,Healthcare Representative,1,Divorced,10748,2,Y,No,12,2,80,1,15,3,3,7,7,0.57142848979593,0.9999998571428775,0.125,-3,3
0,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,0,68,3,2,Research Scientist,4,Married,15696,4,Y,No,15,2,80,1,14,2,2,7,1,0.1428571224489825,0.9999998571428775,0.5,0,6
0,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,0,68,3,3,Sales Executive,1,Married,8277,2,Y,No,14,4,80,2,9,3,3,3,2,0.6666664444445185,0.6666664444445185,0.3333333333333333,0,1
0,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,0,67,3,1,Research Scientist,1,Married,12719,1,Y,No,25,3,80,1,3,3,3,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,0,77,1,2,Sales Representative,4,Married,4244,2,Y,Yes,20,1,80,2,20,4,2,4,0,0.49999987500003124,0.7499998125000469,1.0,2,2
0,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,1,46,3,2,Sales Executive,4,Single,9125,1,Y,No,13,1,80,0,5,4,3,5,1,0.599999880000024,0.399999920000016,0.5,2,2
0,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,1,87,3,4,Research Director,3,Married,21624,2,Y,Yes,14,2,80,0,23,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,0,33,3,1,Research Scientist,3,Single,8018,1,Y,No,16,3,80,0,0,4,1,0,0,0.0,0.0,1.0,0,0
1,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,1,89,4,1,Human Resources,1,Married,21495,0,Y,No,17,3,80,0,2,4,3,1,0,0.0,0.0,1.0,0,1
1,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,1,56,2,1,Human Resources,1,Divorced,3157,4,Y,Yes,15,4,80,3,4,3,3,2,2,0.99999950000025,0.0,0.3333333333333333,0,0
0,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,0,67,3,2,Sales Executive,3,Married,19665,4,Y,No,22,2,80,2,10,3,4,8,5,0.8749998906250137,0.8749998906250137,0.16666666666666666,2,1
0,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,0,73,3,2,Research Scientist,2,Married,19573,4,Y,Yes,22,4,80,1,15,2,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,1,92,3,2,Sales Executive,4,Married,19246,1,Y,No,20,3,80,1,7,5,3,7,7,0.9999998571428775,0.9999998571428775,0.125,0,0
0,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,0,53,3,1,Laboratory Technician,4,Single,19826,0,Y,Yes,14,3,80,0,6,3,2,5,0,0.799999840000032,0.399999920000016,1.0,4,1
0,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,1,40,3,1,Laboratory Technician,4,Married,7003,1,Y,No,13,2,80,0,11,3,4,11,3,0.7272726611570308,0.9090908264462886,0.25,5,3
0,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,1,79,3,2,Sales Executive,4,Single,26075,8,Y,No,13,3,80,0,4,2,4,0,0,0.0,0.0,1.0,0,0
0,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,1,38,3,1,Research Scientist,3,Married,6161,3,Y,No,22,2,80,2,10,1,2,6,3,0.49999991666668053,0.49999991666668053,0.25,0,3
0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,0,64,3,1,Laboratory Technician,3,Single,5411,4,Y,No,12,3,80,0,7,2,3,2,2,0.99999950000025,0.0,0.3333333333333333,0,0
0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,1,82,3,3,Manufacturing Director,4,Divorced,19989,3,Y,No,14,3,80,1,12,4,2,9,4,0.8888887901234679,0.7777776913580343,0.2,4,1
0,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,1,43,3,1,Human Resources,4,Divorced,10494,1,Y,No,15,2,80,1,3,2,3,3,2,0.6666664444445185,0.6666664444445185,0.3333333333333333,0,1
0,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,1,93,1,2,Healthcare Representative,3,Divorced,21143,8,Y,No,17,4,80,2,11,3,3,7,1,0.0,0.857142734693895,0.5,-1,7
0,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,1,81,3,1,Laboratory Technician,3,Single,13624,4,Y,No,13,4,80,0,8,3,3,0,0,0.0,0.0,1.0,0,0
1,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,1,82,2,2,Sales Executive,2,Single,26186,7,Y,Yes,12,3,80,0,7,3,2,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,0,45,4,4,Sales Executive,1,Divorced,7739,2,Y,No,12,4,80,1,25,5,3,19,2,0.8947367950138528,0.4210526094182837,0.3333333333333333,15,2
0,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,0,36,2,2,Sales Representative,3,Married,7018,1,Y,No,21,4,80,1,9,5,3,9,5,0.8888887901234679,0.8888887901234679,0.16666666666666666,3,1
0,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,1,87,2,1,Human Resources,2,Married,15434,1,Y,No,11,4,80,0,1,3,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,0,81,2,5,Manager,3,Married,22539,7,Y,No,13,4,80,0,21,2,3,16,6,0.7499999531250029,0.8749999453125034,0.14285714285714285,6,4
0,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,1,91,2,5,Research Director,2,Married,13583,4,Y,No,12,4,80,0,29,3,3,22,12,0.4545454338842984,0.4090908904958686,0.07692307692307693,-2,12
1,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,1,73,2,1,Research Scientist,4,Single,14753,1,Y,Yes,24,2,80,0,1,3,2,1,1,0.0,0.0,0.5,-1,1
1,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,0,64,3,3,Sales Executive,2,Married,14011,5,Y,No,21,3,80,3,14,2,3,8,0,0.8749998906250137,0.8749998906250137,1.0,7,1
0,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,0,77,2,1,Research Scientist,1,Married,23844,0,Y,No,19,4,80,1,8,2,2,7,7,0.857142734693895,0.4285713673469475,0.125,-1,1
0,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,1,41,3,2,Research Scientist,4,Divorced,5141,8,Y,No,14,2,80,3,7,2,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,1,98,2,1,Research Scientist,4,Married,7975,8,Y,No,20,2,80,1,19,2,4,5,0,0.399999920000016,0.799999840000032,1.0,2,3
0,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,0,78,3,1,Sales Representative,2,Married,3692,1,Y,No,19,4,80,1,1,3,3,1,0,0.0,0.0,1.0,0,1
1,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,1,89,3,1,Sales Representative,4,Single,16019,1,Y,No,13,3,80,0,1,3,2,1,0,0.0,0.0,1.0,0,1
1,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,1,75,3,1,Research Scientist,2,Single,26092,1,Y,Yes,23,1,80,0,1,2,3,1,0,0.0,0.0,1.0,0,1
